Hogar,Sector,Zona,Comuna,DirCoordX,DirCoordY,Fecha,DiaAsig,TipoDia,Temporada,NumPer,NumVeh,NumBicAdulto,NumBicNino,Propiedad,MontoDiv,ImputadoDiv,MontoArr,ImputadoArr,IngresoHogar,Factor
247481,1,601,RECOLETA,347630.287911549,6301097.32014707,2013-01-16 00:00:00.000000,miércoles,1,2,2,0,1,0,1,NA,0,118438,1,189427,67.8805847167969
247491,1,601,RECOLETA,347630.287911549,6301097.32014707,2013-01-16 00:00:00.000000,miércoles,1,2,2,0,0,0,1,NA,0,143934,1,277133,67.8805847167969
247501,1,579,RECOLETA,346861.243284106,6304987.84887612,2013-01-19 00:00:00.000000,sábado,2,2,3,0,1,0,1,NA,0,140000,0,697992,123.05152130127
247511,1,584,RECOLETA,347679.301862113,6302716.44670412,2012-08-18 00:00:00.000000,sábado,2,1,4,0,99,99,1,NA,0,150000,0,752973,88.0720596313477
247522,1,601,RECOLETA,347560.235011,6300320.47708,2013-06-09 00:00:00.000000,domingo,2,1,2,1,1,0,2,220000,0,250000,0,850000,146.232070922852
247532,1,601,RECOLETA,347560.235011,6300320.47708,2013-06-09 00:00:00.000000,domingo,2,1,2,0,2,0,2,800000,0,100000,0,1600000,67.8805847167969
247542,1,580,RECOLETA,346173.716035,6303790.17534,2013-05-31 00:00:00.000000,viernes,1,1,3,0,1,0,1,NA,0,120000,0,200000,127.033393859863
247552,1,580,RECOLETA,346214.998435,6303820.77683,2013-05-31 00:00:00.000000,viernes,1,1,4,1,1,1,1,NA,0,120000,0,290000,234.834533691406
247562,1,580,RECOLETA,346233.414575,6303820.20244,2013-05-31 00:00:00.000000,viernes,1,1,4,0,0,0,1,NA,0,90000,0,340000,109.009651184082
247572,1,580,RECOLETA,346125.412571,6303823.19047,2013-05-31 00:00:00.000000,viernes,1,1,1,0,0,0,1,NA,0,110000,0,180000,107.796516418457
247582,1,580,RECOLETA,346125.412571,6303823.19047,2013-05-31 00:00:00.000000,viernes,1,1,2,0,0,0,1,NA,0,120000,0,400000,109.152809143066
247592,1,599,RECOLETA,348185.500187,6303657.74993,2013-06-15 00:00:00.000000,sábado,2,1,3,0,1,0,1,NA,0,100000,0,280000,197.701065063477
247601,1,589,RECOLETA,347593.166905373,6301967.47498846,2012-10-05 00:00:00.000000,viernes,1,1,2,0,99,99,1,NA,0,122129,1,550726,87.8009033203125
247610,1,582,RECOLETA,345880.014244,6303396.12056,2013-10-03 00:00:00.000000,jueves,1,1,6,0,2,1,1,NA,0,100000,0,1764418,159.836715698242
247611,1,582,RECOLETA,345853.594169087,6303440.1304119,2013-05-31 00:00:00.000000,viernes,1,1,1,0,0,0,1,NA,0,100000,0,120000,66.8397598266602
247621,1,580,RECOLETA,346955,6304008,2012-10-06 00:00:00.000000,sábado,2,1,3,1,2,0,1,NA,0,187460,1,1421152,273.662200927734
247631,1,595,RECOLETA,347273.009944416,6301212.65193877,2013-04-11 00:00:00.000000,jueves,1,1,3,1,0,0,1,NA,0,130000,0,500000,204.511856079102
247641,1,584,RECOLETA,347786.026458508,6302970.29291428,2013-01-04 00:00:00.000000,viernes,1,2,4,1,1,0,1,NA,0,200000,0,1050000,189.72966003418
247651,1,578,RECOLETA,345915.417277281,6305225.82488906,2012-07-10 00:00:00.000000,martes,1,2,3,0,0,0,1,NA,0,120617,1,200000,115.837623596191
247662,1,593,RECOLETA,346605.1873,6300038,2013-06-09 00:00:00.000000,domingo,2,1,1,0,0,0,1,NA,0,100000,0,150000,63.0168762207031
247672,1,593,RECOLETA,346605.1873,6300038,2013-06-09 00:00:00.000000,domingo,2,1,2,0,1,0,1,NA,0,120000,0,300000,63.809757232666
247682,1,593,RECOLETA,346605.1873,6300038,2013-06-09 00:00:00.000000,domingo,2,1,7,0,2,0,1,NA,0,120000,0,1410000,183.766372680664
247692,1,581,RECOLETA,346373.904196,6303598.33358,2013-05-31 00:00:00.000000,viernes,1,1,2,1,1,0,1,NA,0,90000,0,460000,133.23893737793
247693,1,581,RECOLETA,346451.961708,6303555.87594,2013-08-05 00:00:00.000000,lunes,1,1,4,1,1,1,1,NA,0,100000,0,412243,133.064193725586
247701,1,584,RECOLETA,348485.750123666,6303168.70298871,2013-08-05 00:00:00.000000,lunes,1,1,5,0,2,0,1,NA,0,110000,0,310472,117.172424316406
247711,1,581,RECOLETA,346373.904196,6303598.33358,2013-05-31 00:00:00.000000,viernes,1,1,5,0,1,0,1,NA,0,90000,0,760000,82.1772003173828
247712,1,581,RECOLETA,346455.756917,6303602.12393,2013-08-05 00:00:00.000000,lunes,1,1,3,0,1,0,1,NA,0,120000,0,825321,71.9808578491211
247730,1,589,RECOLETA,347235.522530584,6302532.14850299,2012-08-21 00:00:00.000000,martes,1,1,4,1,0,0,1,NA,0,200000,0,758035,188.897323608398
247731,1,587,RECOLETA,348919.56072092,6302602.19462254,2012-09-29 00:00:00.000000,sábado,2,1,3,1,4,99,1,NA,0,169184,1,652627,212.810195922852
247733,1,587,RECOLETA,348744.054962379,6302524.56432198,2012-08-11 00:00:00.000000,sábado,2,1,4,2,2,0,1,NA,0,180000,0,346636,182.616195678711
247742,1,587,RECOLETA,348725,6302526,2012-10-04 00:00:00.000000,jueves,1,1,2,1,99,99,1,NA,0,153332,1,555803,182.856109619141
247751,1,578,RECOLETA,345971.483533,6304819.82525,2013-08-06 00:00:00.000000,martes,1,1,1,0,1,0,1,NA,0,120000,0,264065,98.2961273193359
247762,1,582,RECOLETA,346305.752144,6303414.36659,2013-05-31 00:00:00.000000,viernes,1,1,4,0,1,0,1,NA,0,100000,0,550000,67.5919570922852
247771,1,594,RECOLETA,347209.890197,6299522.71701,2013-01-11 00:00:00.000000,viernes,1,2,1,0,0,0,1,NA,0,140993,1,122819,152.597625732422
247782,1,591,RECOLETA,348487.977558,6301941.49957,2013-08-29 00:00:00.000000,jueves,1,1,1,0,1,0,1,NA,0,90000,0,180000,153.661697387695
247793,1,597,RECOLETA,347514.970531086,6303954.79871214,2013-08-05 00:00:00.000000,lunes,1,1,5,0,0,0,1,NA,0,130000,0,592945,110.09400177002
247802,1,578,RECOLETA,346497.575864,6305105.64736,2013-08-05 00:00:00.000000,lunes,1,1,3,0,1,0,1,NA,0,130000,0,614822,115.837623596191
247810,1,587,RECOLETA,348363.900454,6302835.96431,2012-09-25 00:00:00.000000,martes,1,1,2,0,99,99,1,NA,0,117607,1,341774,84.8813552856445
247821,1,601,RECOLETA,347513.665203302,6300632.49182056,2013-05-18 00:00:00.000000,sábado,2,1,1,0,1,0,3,NA,0,210000,0,800000,67.0371322631836
247831,1,580,RECOLETA,346712.273082,6303775.79364,2012-12-02 00:00:00.000000,domingo,2,1,3,0,1,1,1,NA,0,125881,1,440198,127.033393859863
247840,1,581,RECOLETA,346667.581322239,6303009.29725462,2012-08-13 00:00:00.000000,lunes,1,1,2,1,98,0,1,NA,0,200000,0,675173,133.23893737793
247843,1,581,RECOLETA,346743.316358,6302963.49994,2013-05-31 00:00:00.000000,viernes,1,1,3,0,1,0,1,NA,0,120000,0,600000,71.9808578491211
247851,1,579,RECOLETA,346903.739187,6305077.57312,2013-06-07 00:00:00.000000,viernes,1,1,4,0,0,0,1,NA,0,120000,0,710000,105.592727661133
247862,1,595,RECOLETA,347151.246242,6301101.40665,2013-08-29 00:00:00.000000,jueves,1,1,3,0,1,0,3,NA,0,70000,0,260000,94.9339447021484
247871,1,597,RECOLETA,347308.764323,6303676.70179,2013-06-04 00:00:00.000000,martes,1,1,1,0,0,0,1,NA,0,120000,0,320000,81.8306884765625
247881,1,579,RECOLETA,347092.795639,6304358.32904,2013-06-07 00:00:00.000000,viernes,1,1,1,0,0,0,1,NA,0,150000,0,140000,104.417625427246
247882,1,597,RECOLETA,347383,6304146,2013-10-04 00:00:00.000000,viernes,1,1,3,1,1,1,1,NA,0,130000,0,582123,207.74299621582
247891,1,591,RECOLETA,348935.427581,6301755.3428,2013-06-09 00:00:00.000000,domingo,2,1,4,0,0,0,1,NA,0,120000,0,350000,155.39094543457
247901,1,600,RECOLETA,347573.62844362,6299737.59088278,2013-05-18 00:00:00.000000,sábado,2,1,4,0,0,0,1,NA,0,90000,0,100000,142.139450073242
247913,1,584,RECOLETA,347826.57602,6303142.14692,2013-08-08 00:00:00.000000,jueves,1,1,5,0,2,0,1,NA,0,150000,0,962304,117.172424316406
247922,1,584,RECOLETA,347864.893963,6303182.80127,2013-08-08 00:00:00.000000,jueves,1,1,5,0,1,0,1,NA,0,100000,0,744497,117.172424316406
247930,1,599,RECOLETA,348470.372324,6303220.96579,2012-09-26 00:00:00.000000,miércoles,1,1,5,1,99,99,1,NA,0,178884,1,814610,486.228424072266
247940,1,596,RECOLETA,347384.997056,6300332.61977,2013-08-29 00:00:00.000000,jueves,1,1,1,0,1,0,3,NA,0,100000,0,346408,89.9277954101563
247951,1,596,RECOLETA,347262.049465,6300359.7,2013-08-29 00:00:00.000000,jueves,1,1,5,0,2,1,1,NA,0,90000,0,729758,120.987747192383
247960,1,582,RECOLETA,346093.458570445,6303092.02804223,2012-08-09 00:00:00.000000,jueves,1,1,3,1,1,1,1,NA,0,150000,0,400000,169.685562133789
247961,1,582,RECOLETA,346107.586613955,6302959.81283997,2012-08-09 00:00:00.000000,jueves,1,1,2,1,1,0,1,NA,0,100000,0,250000,145.801528930664
247980,1,579,RECOLETA,347162.968969,6304709.30896,2012-07-10 00:00:00.000000,martes,1,2,3,1,1,1,1,NA,0,166302,1,300000,265.084289550781
247992,1,578,RECOLETA,346056.323105,6305377.89748,2013-08-29 00:00:00.000000,jueves,1,1,5,0,2,1,1,NA,0,180000,0,1803291,132.246398925781
248001,1,581,RECOLETA,346749.47419553,6303301.29823598,2013-01-07 00:00:00.000000,lunes,1,2,4,0,0,0,3,NA,0,90000,0,360000,61.7681007385254
248012,1,586,RECOLETA,347895.452147,6301661.60374,2013-06-09 00:00:00.000000,domingo,2,1,4,0,1,0,1,NA,0,120000,0,800000,123.367263793945
248021,1,580,RECOLETA,346189.136287426,6304262.15545916,2013-02-13 00:00:00.000000,miércoles,1,2,8,0,1,1,3,NA,0,150000,0,1902944,314.350372314453
248031,1,618,RENCA,337254.231667515,6302894.50994603,2013-01-25 00:00:00.000000,viernes,1,2,4,0,0,0,1,NA,0,170000,0,1050000,120.633285522461
248041,1,618,RENCA,337283.375461067,6302888.98339431,2013-01-25 00:00:00.000000,viernes,1,2,3,0,0,0,1,NA,0,160000,0,117208,122.526725769043
248051,1,612,RENCA,338277.996096316,6302989.62341059,2013-03-17 00:00:00.000000,domingo,2,1,4,0,0,0,1,NA,0,120000,0,1180000,93.8022155761719
248061,1,616,RENCA,340221.179012406,6302119.30354832,2012-09-07 00:00:00.000000,viernes,1,1,3,0,1,0,1,NA,0,100000,0,680000,116.847343444824
248071,1,612,RENCA,338460.824051231,6302191.95706315,2013-03-03 00:00:00.000000,domingo,2,1,4,0,1,1,1,NA,0,140000,0,810000,93.8022155761719
248081,1,611,RENCA,341822.318819045,6302162.11868445,2013-01-23 00:00:00.000000,miércoles,1,2,3,0,0,0,5,NA,0,150000,0,260000,48.5732269287109
248091,1,613,RENCA,339632.334704201,6303116.42621171,2013-03-21 00:00:00.000000,jueves,1,1,3,0,0,0,1,NA,0,140000,0,450000,48.2304954528809
248101,1,617,RENCA,340228.540723815,6303005.85329321,2012-11-24 00:00:00.000000,sábado,2,1,2,0,0,0,1,NA,0,100000,0,190000,37.6565437316895
248110,1,606,RENCA,342302.191815,6303198.7351,2012-09-09 00:00:00.000000,domingo,2,1,3,0,1,0,1,NA,0,100000,0,250000,39.964527130127
248121,1,604,RENCA,343505.470428863,6301618.26068489,2013-01-28 00:00:00.000000,lunes,1,2,3,0,0,0,5,NA,0,90000,0,480000,44.1609344482422
248130,1,612,RENCA,337802.159213176,6301965.2256685,2012-11-11 00:00:00.000000,domingo,2,1,4,0,0,0,1,NA,0,80000,0,620000,93.8022155761719
248140,1,607,RENCA,342042,6302626,2012-07-05 00:00:00.000000,jueves,1,1,3,1,0,0,1,NA,0,150000,0,448000,131.095840454102
248151,1,618,RENCA,337668.939201,6303214.87447,2012-09-01 00:00:00.000000,sábado,2,1,6,1,0,0,1,NA,0,200000,0,1139710,628.313232421875
248161,1,618,RENCA,337692.60711222,6303291.99147218,2012-09-01 00:00:00.000000,sábado,2,1,4,2,1,2,1,NA,0,200000,0,740954,328.693511962891
248171,1,615,RENCA,342347.836980097,6304360.26918229,2013-05-20 00:00:00.000000,lunes,1,1,1,0,0,0,1,NA,0,100000,0,219382,160.028518676758
248181,1,610,RENCA,340880.485222059,6302897.70074038,2012-11-16 00:00:00.000000,viernes,1,1,3,0,2,0,5,NA,0,110000,0,430000,107.668128967285
248191,1,612,RENCA,339646.311935,6301955.0323,2013-02-01 00:00:00.000000,viernes,1,2,3,0,0,0,1,NA,0,100000,0,580000,95.274528503418
248201,1,604,RENCA,343366.962208,6301124.8182,2012-09-08 00:00:00.000000,sábado,2,1,4,0,0,1,1,NA,0,100000,0,200000,43.4784889221191
248211,1,612,RENCA,338777.579332423,6302035.74418773,2013-01-25 00:00:00.000000,viernes,1,2,4,0,1,0,1,NA,0,70000,0,300000,93.8022155761719
248221,1,612,RENCA,338777.564767958,6302035.6914375,2013-01-25 00:00:00.000000,viernes,1,2,1,0,0,0,1,NA,0,100000,0,100000,140.797424316406
248230,1,617,RENCA,340448.473785189,6302837.65051076,2012-11-30 00:00:00.000000,viernes,1,1,4,0,2,2,2,100000,0,130000,0,680000,28.3941841125488
248241,1,617,RENCA,340448.509025236,6302837.69796626,2012-11-30 00:00:00.000000,viernes,1,1,4,0,1,0,1,NA,0,122920,1,630000,28.3941841125488
248251,1,617,RENCA,340448.509025236,6302837.69796626,2012-11-30 00:00:00.000000,viernes,1,1,3,0,0,1,3,NA,0,145000,0,680000,28.8398704528809
248260,1,617,RENCA,340448.509025236,6302837.69796626,2012-11-30 00:00:00.000000,viernes,1,1,3,0,0,1,1,NA,0,150000,0,300000,28.8398704528809
248270,1,617,RENCA,340344.21070674,6302853.01193903,2013-05-20 00:00:00.000000,lunes,1,1,2,0,1,0,1,NA,0,80000,0,1525713,37.6565437316895
248282,1,605,RENCA,342077.876944,6301946.53011,2013-06-07 00:00:00.000000,viernes,1,1,1,0,0,0,7,NA,0,80000,0,75000,213.014678955078
248291,1,602,RENCA,341790.129092766,6303306.11093067,2013-01-25 00:00:00.000000,viernes,1,2,3,1,0,0,1,NA,0,160000,0,1200000,64.4963150024414
248301,1,612,RENCA,337816.671566,6302423.46374,2013-02-09 00:00:00.000000,sábado,2,2,4,0,0,0,1,NA,0,100000,0,375000,93.8022155761719
248311,1,608,RENCA,342691.400561,6301582.40631,2012-09-23 00:00:00.000000,domingo,2,1,2,0,0,0,2,100000,0,130000,0,100000,100.660202026367
248321,1,616,RENCA,339492.941512749,6302251.10783496,2012-11-12 00:00:00.000000,lunes,1,1,5,0,0,0,1,NA,0,90000,0,370000,165.53532409668
248322,1,616,RENCA,339535.577246564,6302248.00707834,2012-11-27 00:00:00.000000,martes,1,1,3,0,1,0,1,NA,0,90000,0,650000,116.847343444824
248341,1,618,RENCA,337725.408657049,6302598.92223249,2013-03-11 00:00:00.000000,lunes,1,1,4,0,0,0,5,NA,0,140000,0,850000,120.633285522461
248351,1,618,RENCA,337470.243438599,6302287.61510321,2013-03-01 00:00:00.000000,viernes,1,1,4,1,0,0,1,NA,0,145000,0,345000,154.331039428711
248361,1,616,RENCA,340200.054506,6302552.58275,2012-09-04 00:00:00.000000,martes,1,1,4,0,0,0,5,NA,0,80000,0,280000,115.041656494141
248373,1,612,RENCA,339161.914525,6302370.09154,2013-05-31 00:00:00.000000,viernes,1,1,3,0,0,0,1,NA,0,100000,0,400000,95.274528503418
248381,1,612,RENCA,339192.195174,6302277.89718,2013-06-02 00:00:00.000000,domingo,2,1,2,0,0,0,7,NA,0,80000,0,90000,124.400985717773
248393,1,615,RENCA,342227.003755,6304086.4421,2013-06-07 00:00:00.000000,viernes,1,1,1,0,0,0,1,NA,0,124188,1,98439,160.028518676758
248401,1,613,RENCA,339323.827064035,6303183.84882951,2013-08-22 00:00:00.000000,jueves,1,1,3,0,0,0,1,NA,0,160000,0,377414,48.2304954528809
248411,1,613,RENCA,339461.268679915,6303304.56859792,2012-11-28 00:00:00.000000,miércoles,1,1,5,0,0,0,3,NA,0,80000,0,680000,68.3271179199219
248421,1,603,RENCA,342736.090608784,6302289.2447816,2013-08-22 00:00:00.000000,jueves,1,1,2,1,0,0,1,NA,0,140000,0,981063,78.6182556152344
248431,1,603,RENCA,342736.090608784,6302289.2447816,2013-08-22 00:00:00.000000,jueves,1,1,4,2,1,0,1,NA,0,120000,0,433126,126.255432128906
248441,1,616,RENCA,340480.901364814,6302676.4679758,2013-03-03 00:00:00.000000,domingo,2,1,3,0,0,1,1,NA,0,160000,0,500000,116.847343444824
248451,1,616,RENCA,340482.395593113,6302704.33281779,2013-03-03 00:00:00.000000,domingo,2,1,3,0,0,0,1,NA,0,150000,0,950000,116.847343444824
248461,1,612,RENCA,338452.090294,6301826.01565,2012-09-04 00:00:00.000000,martes,1,1,4,1,1,0,1,NA,0,100000,0,1200000,120.00496673584
248462,1,612,RENCA,338501.556560089,6301858.43967815,2012-11-24 00:00:00.000000,sábado,2,1,3,0,1,1,1,NA,0,120000,0,350000,95.274528503418
248471,1,616,RENCA,339367.826408,6302559.02716,2012-09-10 00:00:00.000000,lunes,1,1,2,0,0,0,1,NA,0,129344,1,250000,152.568878173828
248481,1,618,RENCA,337062.994544,6303360.23529,2012-11-28 00:00:00.000000,miércoles,1,1,2,2,0,0,2,150000,0,180000,0,1000000,435.915222167969
248491,1,606,RENCA,342474.392377634,6303221.78278848,2013-04-09 00:00:00.000000,martes,1,1,1,0,0,0,1,NA,0,118136,1,80000,59.0598983764648
248501,1,603,RENCA,342541.80316454,6302259.7480569,2013-02-04 00:00:00.000000,lunes,1,2,2,0,1,0,1,NA,0,170000,0,220000,61.4521331787109
248510,1,615,RENCA,341962.112121493,6303597.48301383,2012-08-26 00:00:00.000000,domingo,2,1,4,0,1,0,1,NA,0,100000,0,280000,106.614349365234
248521,1,611,RENCA,341383.693446,6303230.46016,2012-09-09 00:00:00.000000,domingo,2,1,2,0,0,0,1,NA,0,100000,0,200000,63.4225769042969
248531,1,611,RENCA,341383.693446,6303230.46016,2012-09-10 00:00:00.000000,lunes,1,1,3,1,0,0,1,NA,0,146978,1,665253,62.1416778564453
248540,1,616,RENCA,339069.236448001,6302890.59413988,2012-07-11 00:00:00.000000,miércoles,1,2,1,0,0,0,1,NA,0,120000,0,165000,172.677993774414
248551,1,618,RENCA,337684.117893942,6302697.83479422,2013-03-01 00:00:00.000000,viernes,1,1,4,0,1,0,1,NA,0,130000,0,300000,120.633285522461
248561,1,612,RENCA,338310.129721841,6302976.29559791,2013-03-18 00:00:00.000000,lunes,1,1,5,0,0,2,1,NA,0,145000,0,550000,134.97346496582
248571,1,612,RENCA,338310.146397998,6302975.29761033,2013-03-18 00:00:00.000000,lunes,1,1,3,0,0,0,1,NA,0,120000,0,750000,95.274528503418
248581,1,612,RENCA,338310.129721841,6302976.29559791,2013-03-18 00:00:00.000000,lunes,1,1,4,0,0,0,1,NA,0,130000,0,400000,93.8022155761719
248591,1,612,RENCA,338311.136140907,6302977.31068109,2013-03-18 00:00:00.000000,lunes,1,1,5,0,2,2,1,NA,0,120000,0,300000,134.97346496582
248601,1,610,RENCA,340917.695895258,6302706.64182168,2013-01-24 00:00:00.000000,jueves,1,2,3,1,0,0,1,NA,0,130000,0,900000,137.744216918945
248611,1,610,RENCA,340763.568293738,6302583.51727863,2013-01-24 00:00:00.000000,jueves,1,2,5,1,0,2,1,NA,0,150000,0,600000,195.139434814453
248622,1,612,RENCA,338420.743152027,6301962.79546021,2013-01-24 00:00:00.000000,jueves,1,2,3,1,0,1,1,NA,0,100000,0,780000,121.888603210449
248631,1,612,RENCA,338417.530612896,6301962.83102477,2013-01-24 00:00:00.000000,jueves,1,2,3,0,0,0,5,NA,0,100000,0,355000,95.274528503418
248641,1,612,RENCA,339352.925036585,6301907.77795504,2013-08-22 00:00:00.000000,jueves,1,1,5,1,2,1,1,NA,0,160000,0,1577240,172.677093505859
248651,1,615,RENCA,341964.383262745,6304195.85089336,2013-05-20 00:00:00.000000,lunes,1,1,5,0,2,0,1,NA,0,200000,0,500000,153.409103393555
248661,1,618,RENCA,337686.175379442,6302569.64703538,2012-11-23 00:00:00.000000,viernes,1,1,3,0,0,0,1,NA,0,100000,0,74452,122.526725769043
248673,1,617,RENCA,339829.917898,6303511.82135,2013-06-05 00:00:00.000000,miércoles,1,1,3,0,1,0,1,NA,0,110125,1,432345,28.8398704528809
248681,1,617,RENCA,340064.314687057,6303008.33237001,2013-02-11 00:00:00.000000,lunes,1,2,4,0,0,0,1,NA,0,100000,0,1030000,28.3941841125488
248691,1,617,RENCA,340503.102517468,6303099.66008355,2012-11-16 00:00:00.000000,viernes,1,1,4,0,2,0,3,NA,0,60000,0,355000,28.3941841125488
248711,1,604,RENCA,343426.631949972,6301236.54434847,2013-02-09 00:00:00.000000,sábado,2,2,1,0,0,0,1,NA,0,300000,0,200000,65.2614059448242
248721,1,612,RENCA,339526.031856197,6301967.74460139,2013-01-31 00:00:00.000000,jueves,1,2,3,1,0,0,1,NA,0,120000,0,650000,121.888603210449
248731,1,612,RENCA,339493.510142,6302034.7131,2013-01-31 00:00:00.000000,jueves,1,2,3,0,0,0,5,NA,0,70000,0,500000,95.274528503418
248740,1,608,RENCA,342648.016037623,6301870.54690609,2013-08-22 00:00:00.000000,jueves,1,1,5,0,2,1,1,NA,0,100000,0,757991,109.214981079102
248743,1,608,RENCA,342668.307214,6301803.16196,2013-06-06 00:00:00.000000,jueves,1,1,5,0,0,0,2,120000,0,150000,0,550924,109.214981079102
248751,1,612,RENCA,338846.991510058,6302732.91273209,2013-03-03 00:00:00.000000,domingo,2,1,3,0,0,0,1,NA,0,130000,0,720000,95.274528503418
248760,1,602,RENCA,341892.363927904,6303130.92107941,2012-09-05 00:00:00.000000,miércoles,1,1,2,0,0,0,1,NA,0,70000,0,175000,65.8257598876953
248771,1,605,RENCA,342395.847838464,6301938.31503528,2013-01-23 00:00:00.000000,miércoles,1,2,4,1,0,2,5,NA,0,140000,0,600000,181.557510375977
248780,1,612,RENCA,338011.147225,6301865.82594,2012-09-08 00:00:00.000000,sábado,2,1,5,0,0,0,1,NA,0,120000,0,586821,134.97346496582
248791,1,603,RENCA,342437.959997392,6302316.8920578,2013-03-02 00:00:00.000000,sábado,2,1,4,1,0,0,1,NA,0,150000,0,1180000,59.2805862426758
248801,1,618,RENCA,338186.465525509,6303217.75323048,2012-11-30 00:00:00.000000,viernes,1,1,5,1,3,1,2,37000,0,120000,0,220567,222.069366455078
248811,1,618,RENCA,337386.749360915,6303118.45413087,2012-11-23 00:00:00.000000,viernes,1,1,3,0,1,1,3,NA,0,120000,0,220590,122.526725769043
248821,1,616,RENCA,339991,6302182,2012-09-05 00:00:00.000000,miércoles,1,1,1,0,0,0,1,NA,0,100000,0,120000,172.677993774414
248833,1,613,RENCA,339046.51042,6302954.96857,2013-06-05 00:00:00.000000,miércoles,1,1,2,0,0,0,1,NA,0,100000,0,90000,62.9750785827637
248841,1,609,RENCA,343417.674846583,6302738.08383068,2013-03-18 00:00:00.000000,lunes,1,1,4,1,0,0,1,NA,0,120000,0,459547,65.6311264038086
248851,1,612,RENCA,338976.967107086,6301765.43000948,2013-03-03 00:00:00.000000,domingo,2,1,3,0,1,0,1,NA,0,160000,0,1160000,95.274528503418
248861,1,611,RENCA,341606.407571308,6302765.50179474,2013-05-20 00:00:00.000000,lunes,1,1,2,0,0,0,1,NA,0,100000,0,286274,63.4225769042969
248871,1,607,RENCA,342285.431769947,6302356.69541994,2013-01-24 00:00:00.000000,jueves,1,2,4,0,0,0,3,NA,0,120000,0,300000,100.887916564941
248883,1,615,RENCA,341840.478199812,6303875.16538171,2013-06-07 00:00:00.000000,viernes,1,1,2,0,0,0,1,NA,0,150000,0,211657,141.392532348633
248893,1,615,RENCA,341810.594655,6303806.67917,2013-06-07 00:00:00.000000,viernes,1,1,3,2,0,0,1,NA,0,206698,1,560045,295.055236816406
248901,1,618,RENCA,338399.927348,6303047.94959,2012-10-21 00:00:00.000000,domingo,2,1,3,0,1,0,1,NA,0,80000,0,830000,122.526725769043
248910,1,603,RENCA,342793.039734742,6302434.77057246,2012-09-30 00:00:00.000000,domingo,2,1,4,0,0,0,7,NA,0,100000,0,173035,46.3368339538574
248922,1,603,RENCA,342784.352419,6302418.26665,2013-06-05 00:00:00.000000,miércoles,1,1,4,1,0,0,7,NA,0,120000,0,467955,59.2805862426758
248932,1,607,RENCA,342060.548715022,6302784.57181276,2012-11-12 00:00:00.000000,lunes,1,1,3,0,0,0,3,NA,0,120000,0,380000,102.471450805664
248941,1,612,RENCA,339420.904096448,6302101.39784119,2012-11-11 00:00:00.000000,domingo,2,1,1,0,0,0,1,NA,0,90000,0,100000,140.797424316406
248951,1,615,RENCA,342378.020446718,6303992.29861821,2013-01-25 00:00:00.000000,viernes,1,2,5,0,0,2,1,NA,0,150000,0,500000,153.409103393555
248961,1,618,RENCA,337492.026525343,6303289.35795249,2012-11-28 00:00:00.000000,miércoles,1,1,5,2,1,0,2,130000,0,150000,0,1223719,472.962188720703
248971,1,612,RENCA,337722.01840915,6301877.14142202,2012-11-12 00:00:00.000000,lunes,1,1,3,0,0,0,1,NA,0,90000,0,550000,95.274528503418
248981,1,612,RENCA,337759.374679225,6301892.57735394,2012-11-12 00:00:00.000000,lunes,1,1,3,0,0,0,1,NA,0,80000,0,440000,95.274528503418
248991,1,607,RENCA,342090.019310453,6302717.3939761,2013-05-20 00:00:00.000000,lunes,1,1,3,0,1,0,1,NA,0,100000,0,1304413,102.471450805664
249003,1,612,RENCA,338080.755449,6302344.69394,2013-05-31 00:00:00.000000,viernes,1,1,1,0,0,0,1,NA,0,170000,0,250000,140.797424316406
249011,1,613,RENCA,339715.344216089,6303216.18539087,2013-04-09 00:00:00.000000,martes,1,1,3,0,0,9,3,NA,0,85000,0,500000,48.2304954528809
249021,1,604,RENCA,344089.835448,6300780.22099,2012-09-11 00:00:00.000000,martes,1,1,2,0,2,0,1,NA,0,128846,1,304421,57.6614570617676
249031,1,604,RENCA,344053.942512614,6300866.01957881,2012-09-11 00:00:00.000000,martes,1,1,2,0,1,0,5,NA,0,118451,1,375586,57.6614570617676
249041,1,612,RENCA,339493.210618,6301775.44435,2012-09-07 00:00:00.000000,viernes,1,1,3,1,3,0,1,NA,0,156765,1,628107,121.888603210449
249051,1,607,RENCA,341897.40032146,6302481.21323685,2013-05-20 00:00:00.000000,lunes,1,1,4,0,1,1,1,NA,0,80000,0,224211,100.887916564941
249061,1,612,RENCA,338217,6301935,2012-10-21 00:00:00.000000,domingo,2,1,2,0,1,0,1,NA,0,90000,0,225000,124.400985717773
249071,1,618,RENCA,337099.800520999,6302918.5680605,2012-11-28 00:00:00.000000,miércoles,1,1,2,2,1,0,2,70000,0,120000,0,530000,435.915222167969
249081,1,612,RENCA,338240.294406322,6302963.14921509,2013-02-12 00:00:00.000000,martes,1,2,3,0,0,0,1,NA,0,100000,0,470000,95.274528503418
249091,1,611,RENCA,341164.917817775,6302565.15830126,2013-01-23 00:00:00.000000,miércoles,1,2,4,0,0,2,5,NA,0,160000,0,950000,47.8225975036621
249101,1,606,RENCA,342388.250266839,6303147.06475982,2013-01-25 00:00:00.000000,viernes,1,2,2,0,0,0,5,NA,0,120000,0,1000000,52.1821403503418
249110,1,609,RENCA,343388.043313,6301823.79972,2013-03-03 00:00:00.000000,domingo,2,1,4,1,0,0,1,NA,0,130000,0,1220000,65.6311264038086
